id	level	name	description	desc_add1	desc_add2
1028	129	a,Might of Heaven\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+29 Power\0	a,The power is increased.\0
1028	130	a,Might of Heaven\0	a,Provokes opponent's desire to attack. Enchant Power: power is increased.  Power 2008.\0	a,+30 Power\0	a,The power is increased.\0
1028	141	a,Might of Heaven\0	u,Inflicts damage to undead monsters. Enchant Cost: the MP consumption of one’s skill is decreased. Power 87.\0	a,+1 Cost\0	a,Maximizes efficiency of skill. MP consumption decreases.\0
1028	142	a,Might of Heaven\0	u,Inflicts damage to undead monsters. Enchant Cost: the MP consumption of one’s skill is decreased. Power 87.\0	a,+2 Cost\0	a,MP consumption decreases.\0
1028	143	a,Might of Heaven\0	u,Inflicts damage to undead monsters. Enchant Cost: the MP consumption of one’s skill is decreased. Power 87.\0	a,+3 Cost\0	a,MP consumption decreases.\0
1028	144	a,Might of Heaven\0	u,Inflicts damage to undead monsters. Enchant Cost: the MP consumption of one’s skill is decreased. Power 87.\0	a,+4 Cost\0	a,MP consumption decreases.\0
1028	145	a,Might of Heaven\0	u,Inflicts damage to undead monsters. Enchant Cost: the MP consumption of one’s skill is decreased. Power 87.\0	a,+5 Cost\0	a,MP consumption decreases.\0
1028	146	a,Might of Heaven\0	u,Inflicts damage to undead monsters. Enchant Cost: the MP consumption of one’s skill is decreased. Power 87.\0	a,+6 Cost\0	a,MP consumption decreases.\0
1028	147	a,Might of Heaven\0	u,Inflicts damage to undead monsters. Enchant Cost: the MP consumption of one’s skill is decreased. Power 87.\0	a,+7 Cost\0	a,MP consumption decreases.\0
1028	148	a,Might of Heaven\0	u,Inflicts damage to undead monsters. Enchant Cost: the MP consumption of one’s skill is decreased. Power 87.\0	a,+8 Cost\0	a,MP consumption decreases.\0
1028	149	a,Might of Heaven\0	u,Inflicts damage to undead monsters. Enchant Cost: the MP consumption of one’s skill is decreased. Power 87.\0	a,+9 Cost\0	a,MP consumption decreases.\0
1028	150	a,Might of Heaven\0	u,Inflicts damage to undead monsters. Enchant Cost: the MP consumption of one’s skill is decreased. Power 87.\0	a,+10 Cost\0	a,MP consumption decreases.\0
1028	151	a,Might of Heaven\0	u,Inflicts damage to undead monsters. Enchant Cost: the MP consumption of one’s skill is decreased. Power 87.\0	a,+11 Cost\0	a,MP consumption decreases.\0
1028	152	a,Might of Heaven\0	u,Inflicts damage to undead monsters. Enchant Cost: the MP consumption of one’s skill is decreased. Power 87.\0	a,+12 Cost\0	a,MP consumption decreases.\0
1028	153	a,Might of Heaven\0	u,Inflicts damage to undead monsters. Enchant Cost: the MP consumption of one’s skill is decreased. Power 87.\0	a,+13 Cost\0	a,MP consumption decreases.\0
1028	154	a,Might of Heaven\0	u,Inflicts damage to undead monsters. Enchant Cost: the MP consumption of one’s skill is decreased. Power 87.\0	a,+14 Cost\0	a,MP consumption decreases.\0
1028	155	a,Might of Heaven\0	u,Inflicts damage to undead monsters. Enchant Cost: the MP consumption of one’s skill is decreased. Power 87.\0	a,+15 Cost\0	a,MP consumption decreases.\0
1028	156	a,Might of Heaven\0	u,Inflicts damage to undead monsters. Enchant Cost: the MP consumption of one’s skill is decreased. Power 87.\0	a,+16 Cost\0	a,MP consumption decreases.\0
1028	157	a,Might of Heaven\0	u,Inflicts damage to undead monsters. Enchant Cost: the MP consumption of one’s skill is decreased. Power 87.\0	a,+17 Cost\0	a,MP consumption decreases.\0
1028	158	a,Might of Heaven\0	u,Inflicts damage to undead monsters. Enchant Cost: the MP consumption of one’s skill is decreased. Power 87.\0	a,+18 Cost\0	a,MP consumption decreases.\0
1028	159	a,Might of Heaven\0	u,Inflicts damage to undead monsters. Enchant Cost: the MP consumption of one’s skill is decreased. Power 87.\0	a,+19 Cost\0	a,MP consumption decreases.\0
1028	160	a,Might of Heaven\0	u,Inflicts damage to undead monsters. Enchant Cost: the MP consumption of one’s skill is decreased. Power 87.\0	a,+20 Cost\0	a,MP consumption decreases.\0
1028	161	a,Might of Heaven\0	u,Inflicts damage to undead monsters. Enchant Cost: the MP consumption of one’s skill is decreased. Power 87.\0	a,+21 Cost\0	a,MP consumption decreases.\0
1028	162	a,Might of Heaven\0	u,Inflicts damage to undead monsters. Enchant Cost: the MP consumption of one’s skill is decreased. Power 87.\0	a,+22 Cost\0	a,MP consumption decreases.\0
1028	163	a,Might of Heaven\0	u,Inflicts damage to undead monsters. Enchant Cost: the MP consumption of one’s skill is decreased. Power 87.\0	a,+23 Cost\0	a,MP consumption decreases.\0
1028	164	a,Might of Heaven\0	u,Inflicts damage to undead monsters. Enchant Cost: the MP consumption of one’s skill is decreased. Power 87.\0	a,+24 Cost\0	a,MP consumption decreases.\0
1028	165	a,Might of Heaven\0	u,Inflicts damage to undead monsters. Enchant Cost: the MP consumption of one’s skill is decreased. Power 87.\0	a,+25 Cost\0	a,MP consumption decreases.\0
1028	166	a,Might of Heaven\0	u,Inflicts damage to undead monsters. Enchant Cost: the MP consumption of one’s skill is decreased. Power 87.\0	a,+26 Cost\0	a,MP consumption decreases.\0
1028	167	a,Might of Heaven\0	u,Inflicts damage to undead monsters. Enchant Cost: the MP consumption of one’s skill is decreased. Power 87.\0	a,+27 Cost\0	a,MP consumption decreases.\0
1028	168	a,Might of Heaven\0	u,Inflicts damage to undead monsters. Enchant Cost: the MP consumption of one’s skill is decreased. Power 87.\0	a,+28 Cost\0	a,MP consumption decreases.\0
1028	169	a,Might of Heaven\0	u,Inflicts damage to undead monsters. Enchant Cost: the MP consumption of one’s skill is decreased. Power 87.\0	a,+29 Cost\0	a,MP consumption decreases.\0
1028	170	a,Might of Heaven\0	u,Inflicts damage to undead monsters. Enchant Cost: the MP consumption of one’s skill is decreased. Power 87.\0	a,+30 Cost\0	a,MP consumption decreases.\0
1032	1	a,Invigor\0	a,Temporarily increases resistance to bleeding. Effect 1.\0	a,none\0	a,none\0
1032	2	a,Invigor\0	a,Temporarily increases resistance to bleeding. Effect 2.\0	a,none\0	a,none\0
1032	3	a,Invigor\0	a,Temporarily increases resistance to bleeding. Effect 3.\0	a,none\0	a,none\0
1032	101	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+1 Time\0	a,Maximizes the duration of the skill. Increases the duration.\0
1032	102	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+2 Time\0	a,Increases the duration.\0
1032	103	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+3 Time\0	a,Increases the duration.\0
1032	104	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+4 Time\0	a,Increases the duration.\0
1032	105	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+5 Time\0	a,Increases the duration.\0
1032	106	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+6 Time\0	a,Increases the duration.\0
1032	107	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+7 Time\0	a,Increases the duration.\0
1032	108	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+8 Time\0	a,Increases the duration.\0
1032	109	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+9 Time\0	a,Increases the duration.\0
1032	110	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+10 Time\0	a,Increases the duration.\0
1032	111	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+11 Time\0	a,Increases the duration.\0
1032	112	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+12 Time\0	a,Increases the duration.\0
1032	113	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+13 Time\0	a,Increases the duration.\0
1032	114	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+14 Time\0	a,Increases the duration.\0
1032	115	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+15 Time\0	a,Increases the duration.\0
1032	116	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+16 Time\0	a,Increases the duration.\0
1032	117	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+17 Time\0	a,Increases the duration.\0
1032	118	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+18 Time\0	a,Increases the duration.\0
1032	119	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+19 Time\0	a,Increases the duration.\0
1032	120	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+20 Time\0	a,Increases the duration.\0
1032	121	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+21 Time\0	a,Increases the duration.\0
1032	122	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+22 Time\0	a,Increases the duration.\0
1032	123	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+23 Time\0	a,Increases the duration.\0
1032	124	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+24 Time\0	a,Increases the duration.\0
1032	125	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+25 Time\0	a,Increases the duration.\0
1032	126	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+26 Time\0	a,Increases the duration.\0
1032	127	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+27 Time\0	a,Increases the duration.\0
1032	128	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+28 Time\0	a,Increases the duration.\0
1032	129	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+29 Time\0	a,Increases the duration.\0
1032	130	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Time: the duration of one’s skill usage is increased. Effect 3.\0	a,+30 Time\0	a,Increases the duration.\0
1032	141	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+1 Cost\0	a,Maximizes efficiency of skill. MP consumption decreases.\0
1032	142	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+2 Cost\0	a,MP consumption decreases.\0
1032	143	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+3 Cost\0	a,MP consumption decreases.\0
1032	144	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+4 Cost\0	a,MP consumption decreases.\0
1032	145	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+5 Cost\0	a,MP consumption decreases.\0
1032	146	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+6 Cost\0	a,MP consumption decreases.\0
1032	147	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+7 Cost\0	a,MP consumption decreases.\0
1032	148	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+8 Cost\0	a,MP consumption decreases.\0
1032	149	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+9 Cost\0	a,MP consumption decreases.\0
1032	150	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+10 Cost\0	a,MP consumption decreases.\0
1032	151	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+11 Cost\0	a,MP consumption decreases.\0
1032	152	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+12 Cost\0	a,MP consumption decreases.\0
1032	153	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+13 Cost\0	a,MP consumption decreases.\0
1032	154	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+14 Cost\0	a,MP consumption decreases.\0
1032	155	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+15 Cost\0	a,MP consumption decreases.\0
1032	156	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+16 Cost\0	a,MP consumption decreases.\0
1032	157	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+17 Cost\0	a,MP consumption decreases.\0
1032	158	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+18 Cost\0	a,MP consumption decreases.\0
1032	159	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+19 Cost\0	a,MP consumption decreases.\0
1032	160	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+20 Cost\0	a,MP consumption decreases.\0
1032	161	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+21 Cost\0	a,MP consumption decreases.\0
1032	162	a,Invigor\0	u,Temporarily increases resistance to attacks that cause bleeding. Enchant Cost: the MP consumption of one’s skill is decreased. Effect 3.\0	a,+22 Cost\0	a,MP consumption decreases.\0
