tag	class	mesh	cnt_tex1	tex1[0]	tex1[1]	tex1[2]	tex1[3]	tex1[4]	cnt_tex2	tex1[0]	tex1[1]	cnt_dtab1	dtab1[0]	dtab1[1]	dtab1[2]	dtab1[3]	dtab1[4]	dtab1[5]	dtab1[6]	dtab1[7]	dtab1[8]	dtab1[9]	dtab1[10]	dtab1[11]	dtab1[12]	dtab1[13]	dtab1[14]	dtab1[15]	dtab1[16]	dtab1[17]	dtab1[18]	dtab1[19]	dtab1[20]	dtab1[21]	dtab1[22]	dtab1[23]	dtab1[24]	dtab1[25]	npc_speed	unk0_cnt	unk0_tab	cnt_snd1	snd1[0]	snd1[1]	snd1[2]	cnt_snd2	snd2[0]	snd2[1]	snd2[2]	snd2[3]	snd2[4]	cnt_snd3	snd3[0]	snd3[1]	snd3[2]	rb_effect_on	rb_effect	rb_effect_fl	unk1_cnt	unk1_tab[0]	unk1_tab[1]	unk1_tab[2]	unk1_tab[3]	unk1_tab[4]	effect	UNK_2	sound_rad	sound_vol	sound_rnd	quest_be	class_lim_?
30071	LineageNPC.a_guard_MHuman	LineageNPCs.a_guard_MHuman_m00	3	LineageNPCsTex.a_guard_MHuman_m00_t00_b00	LineageNPCsTex.a_guard_MHuman_m00_t00_b01	LineageNPCsTex.a_guard_MHuman_m00_t00_h			0			4	4416	14	20002	30071																							1.60000002	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_metal_strong_4	ItemSound.armor_metal_strong_7	ItemSound.armor_metal_strong_9	ItemSound.armor_metal_alt_8	ItemSound.armor_metal_alt_1	3	ChrSound.MNpc_Fighter_Dmg_1	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
30072	LineageNPC.a_guard_MHuman	LineageNPCs.a_guard_MHuman_m00	3	LineageNPCsTex.a_guard_MHuman_m00_t00_b00	LineageNPCsTex.a_guard_MHuman_m00_t00_b01	LineageNPCsTex.a_guard_MHuman_m00_t00_h			0			4	4416	14	20002	30072																							1.60000002	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_metal_strong_3	ItemSound.armor_metal_strong_8	ItemSound.armor_metal_strong_10	ItemSound.armor_metal_alt_9	ItemSound.armor_metal_alt_5	3	ChrSound.MNpc_Fighter_Dmg_1	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
30073	LineageNPC.a_guard_MHuman	LineageNPCs.a_guard_MHuman_m00	3	LineageNPCsTex.a_guard_MHuman_m00_t00_b00	LineageNPCsTex.a_guard_MHuman_m00_t00_b01	LineageNPCsTex.a_guard_MHuman_m00_t00_h			0			4	4416	14	20002	30073																							1.60000002	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_metal_strong_4	ItemSound.armor_metal_strong_6	ItemSound.armor_metal_strong_11	ItemSound.armor_metal_alt_10	ItemSound.armor_metal_alt_4	3	ChrSound.MNpc_Fighter_Dmg_1	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
30074	LineageNPC.a_guard_MHuman	LineageNPCs.a_guard_MHuman_m00	3	LineageNPCsTex.a_guard_MHuman_m00_t00_b00	LineageNPCsTex.a_guard_MHuman_m00_t00_b01	LineageNPCsTex.a_guard_MHuman_m00_t00_h			0			4	4416	14	20002	30074																							1.60000002	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_metal_strong_4	ItemSound.armor_metal_strong_7	ItemSound.armor_metal_strong_9	ItemSound.armor_metal_alt_8	ItemSound.armor_metal_alt_1	3	ChrSound.MNpc_Fighter_Dmg_1	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0			1	379					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
30075	LineageNPC.a_guard_MHuman	LineageNPCs.a_guard_MHuman_m00	3	LineageNPCsTex.a_guard_MHuman_m00_t00_b00	LineageNPCsTex.a_guard_MHuman_m00_t00_b01	LineageNPCsTex.a_guard_MHuman_m00_t00_h			0			4	4416	14	20002	30075																							1.60000002	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_metal_strong_3	ItemSound.armor_metal_strong_8	ItemSound.armor_metal_strong_10	ItemSound.armor_metal_alt_9	ItemSound.armor_metal_alt_5	3	ChrSound.MNpc_Fighter_Dmg_1	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
30076	LineageNPC.a_guard_MHuman	LineageNPCs.a_guard_MHuman_m00	3	LineageNPCsTex.a_guard_MHuman_m00_t00_b00	LineageNPCsTex.a_guard_MHuman_m00_t00_b01	LineageNPCsTex.a_guard_MHuman_m00_t00_h			0			4	4416	14	20002	30076																							1.60000002	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_metal_strong_2	ItemSound.armor_metal_strong_5	ItemSound.armor_metal_strong_8	ItemSound.armor_metal_alt_7	ItemSound.armor_metal_alt_3	3	ChrSound.MNpc_Fighter_Dmg_1	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	0
30078	LineageNPC.a_common_peopleA_MHuman	LineageNPCs.a_common_peopleA_MHuman_m00	2	LineageNPCsTex.a_common_peopleA_MHuman_m00_t00_b00	LineageNPCsTex.a_common_peopleA_MHuman_m00_t00_b01				0			4	4416	14	20002	30078																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_2	ItemSound.armor_leather_5	ItemSound.armor_leather_7	ItemSound.armor_leather_8	3	ChrSound.MNpc_Young_Dmg_1	ChrSound.MNpc_Fighter_Dmg_3	ChrSound.MNpc_Young_Dmg_3	0			1	341					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
30079	LineageNPC.a_warehouse_keeper_MDwarf	LineageNPCs.a_warehouse_keeper_MDwarf_m00	4	LineageNPCsTex.a_warehouse_keeper_MDwarf_m00_t00_b00	LineageNPCsTex.a_warehouse_keeper_MDwarf_m00_t00_b01	LineageNPCsTex.a_warehouse_keeper_MDwarf_m00_t00_f	LineageNPCsTex.a_warehouse_keeper_MDwarf_m00_t00_h		0			4	4416	18	20002	30079																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_5	ItemSound.armor_leather_7	3	ChrSound.MNpc_Old_Dmg_1	ChrSound.MNpc_Old_Dmg_2	ChrSound.MNpc_Old_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
30080	LineageNPC.a_teleporter_FHuman	LineageNPCs.a_teleporter_FHuman_m00	4	LineageNPCsTex.a_teleporter_FHuman_m00_t00_b00	LineageNPCsTex.a_teleporter_FHuman_m00_t00_b01	LineageNPCsTex.a_teleporter_FHuman_m00_t00_f	LineageNPCsTex.a_teleporter_FHuman_m00_t00_h		0			4	4416	14	20002	30080																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_2	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_6	ItemSound.armor_leather_7	3	ChrSound.FNpc_Lady_Dmg_1	ChrSound.FNpc_Lady_Dmg_2	ChrSound.FNpc_Lady_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
30081	LineageNPC.a_traderB_FHuman	LineageNPCs.a_traderB_FHuman_m00	4	LineageNPCsTex.a_traderB_FHuman_m00_t00_b00	LineageNPCsTex.a_traderB_FHuman_m00_t00_b01	LineageNPCsTex.a_traderB_FHuman_m00_t00_f	LineageNPCsTex.a_traderB_FHuman_m00_t00_h		0			4	4416	14	20002	30081																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_2	ItemSound.armor_leather_4	ItemSound.armor_leather_5	ItemSound.armor_leather_6	ItemSound.armor_leather_7	3	ChrSound.FNpc_Lady_Dmg_1	ChrSound.FNpc_Lady_Dmg_2	ChrSound.FNpc_Lady_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
30082	LineageNPC.a_traderB_MHuman	LineageNPCs.a_traderB_MHuman_m00	4	LineageNPCsTex.a_traderB_MHuman_m00_t00_b00	LineageNPCsTex.a_traderB_MHuman_m00_t00_b01	LineageNPCsTex.a_traderB_MHuman_m00_t00_f	LineageNPCsTex.a_traderB_MHuman_m00_t00_h		0			4	4416	14	20002	30082																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_4	ItemSound.armor_leather_6	ItemSound.armor_leather_7	ItemSound.armor_leather_8	3	ChrSound.MNpc_Young_Dmg_1	ChrSound.MNpc_Fighter_Dmg_3	ChrSound.MNpc_Young_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
30083	LineageNPC.a_warehouse_keeper_MDwarf	LineageNPCs.a_warehouse_keeper_MDwarf_m00	4	LineageNPCsTex.a_warehouse_keeper_MDwarf_m00_t00_b00	LineageNPCsTex.a_warehouse_keeper_MDwarf_m00_t00_b01	LineageNPCsTex.a_warehouse_keeper_MDwarf_m00_t00_f	LineageNPCsTex.a_warehouse_keeper_MDwarf_m00_t00_h		0			4	4416	18	20002	30083																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_2	ItemSound.armor_leather_3	ItemSound.armor_leather_5	ItemSound.armor_leather_6	ItemSound.armor_leather_8	3	ChrSound.MNpc_Old_Dmg_1	ChrSound.MNpc_Old_Dmg_2	ChrSound.MNpc_Old_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
30084	LineageNPC.a_traderA_MHuman	LineageNPCs.a_traderA_MHuman_m00	4	LineageNPCsTex.a_traderA_MHuman_m00_t00_b00	LineageNPCsTex.a_traderA_MHuman_m00_t00_b01	LineageNPCsTex.a_traderA_MHuman_m00_t00_f	LineageNPCsTex.a_traderA_MHuman_m00_t00_h		0			4	4416	14	20002	30084																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_6	ItemSound.armor_leather_8	3	ChrSound.MNpc_Old_Dmg_2	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
30085	LineageNPC.a_traderA_MHuman	LineageNPCs.a_traderA_MHuman_m00	4	LineageNPCsTex.a_traderA_MHuman_m00_t00_b00	LineageNPCsTex.a_traderA_MHuman_m00_t00_b01	LineageNPCsTex.a_traderA_MHuman_m00_t00_f	LineageNPCsTex.a_traderA_MHuman_m00_t00_h		0			4	4416	14	20002	30085																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_2	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_6	ItemSound.armor_leather_7	3	ChrSound.MNpc_Old_Dmg_2	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
30086	LineageNPC.a_warehouse_keeper_MDwarf	LineageNPCs.a_warehouse_keeper_MDwarf_m00	4	LineageNPCsTex.a_warehouse_keeper_MDwarf_m00_t00_b00	LineageNPCsTex.a_warehouse_keeper_MDwarf_m00_t00_b01	LineageNPCsTex.a_warehouse_keeper_MDwarf_m00_t00_f	LineageNPCsTex.a_warehouse_keeper_MDwarf_m00_t00_h		0			4	4416	18	20002	30086																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_2	ItemSound.armor_leather_4	ItemSound.armor_leather_6	ItemSound.armor_leather_7	3	ChrSound.MNpc_Old_Dmg_1	ChrSound.MNpc_Old_Dmg_2	ChrSound.MNpc_Old_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
30087	LineageNPC.a_traderA_FHuman	LineageNPCs.a_traderA_FHuman_m00	4	LineageNPCsTex.a_traderA_FHuman_m00_t00_b00	LineageNPCsTex.a_traderA_FHuman_m00_t00_b01	LineageNPCsTex.a_traderA_FHuman_m00_t00_f	LineageNPCsTex.a_traderA_FHuman_m00_t00_h		0			4	4416	14	20002	30087																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_5	ItemSound.armor_leather_7	3	ChrSound.FNpc_Lady_Dmg_1	ChrSound.FNpc_Lady_Dmg_2	ChrSound.FNpc_Lady_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
30088	LineageNPC.a_traderB_FHuman	LineageNPCs.a_traderB_FHuman_m00	4	LineageNPCsTex.a_traderB_FHuman_m00_t00_b00	LineageNPCsTex.a_traderB_FHuman_m00_t00_b01	LineageNPCsTex.a_traderB_FHuman_m00_t00_f	LineageNPCsTex.a_traderB_FHuman_m00_t00_h		0			4	4416	14	20002	30088																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_2	ItemSound.armor_leather_3	ItemSound.armor_leather_5	ItemSound.armor_leather_6	ItemSound.armor_leather_8	3	ChrSound.FNpc_Lady_Dmg_1	ChrSound.FNpc_Lady_Dmg_2	ChrSound.FNpc_Lady_Dmg_3	0			1	34					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
30090	LineageNPC.a_traderB_FHuman	LineageNPCs.a_traderB_FHuman_m00	4	LineageNPCsTex.a_traderB_FHuman_m00_t00_b00	LineageNPCsTex.a_traderB_FHuman_m00_t00_b01	LineageNPCsTex.a_traderB_FHuman_m00_t00_f	LineageNPCsTex.a_traderB_FHuman_m00_t00_h		0			4	4416	14	20002	30090																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_2	ItemSound.armor_leather_4	ItemSound.armor_leather_6	ItemSound.armor_leather_7	3	ChrSound.FNpc_Lady_Dmg_1	ChrSound.FNpc_Lady_Dmg_2	ChrSound.FNpc_Lady_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
30091	LineageNPC.a_traderA_FHuman	LineageNPCs.a_traderA_FHuman_m00	4	LineageNPCsTex.a_traderA_FHuman_m00_t00_b00	LineageNPCsTex.a_traderA_FHuman_m00_t00_b01	LineageNPCsTex.a_traderA_FHuman_m00_t00_f	LineageNPCsTex.a_traderA_FHuman_m00_t00_h		0			4	4416	14	20002	30091																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_2	ItemSound.armor_leather_3	ItemSound.armor_leather_7	ItemSound.armor_leather_8	3	ChrSound.FNpc_Lady_Dmg_1	ChrSound.FNpc_Lady_Dmg_2	ChrSound.FNpc_Lady_Dmg_3	0			1	35					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
30092	LineageNPC.a_warehouse_keeper_MDwarf	LineageNPCs.a_warehouse_keeper_MDwarf_m00	4	LineageNPCsTex.a_warehouse_keeper_MDwarf_m00_t00_b00	LineageNPCsTex.a_warehouse_keeper_MDwarf_m00_t00_b01	LineageNPCsTex.a_warehouse_keeper_MDwarf_m00_t00_f	LineageNPCsTex.a_warehouse_keeper_MDwarf_m00_t00_h		0			4	4416	18	20002	30092																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_2	ItemSound.armor_leather_3	ItemSound.armor_leather_7	ItemSound.armor_leather_8	3	ChrSound.MNpc_Old_Dmg_1	ChrSound.MNpc_Old_Dmg_2	ChrSound.MNpc_Old_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
30093	LineageNPC.a_traderA_MHuman	LineageNPCs.a_traderA_MHuman_m00	4	LineageNPCsTex.a_traderA_MHuman_m00_t00_b00	LineageNPCsTex.a_traderA_MHuman_m00_t00_b01	LineageNPCsTex.a_traderA_MHuman_m00_t00_f	LineageNPCsTex.a_traderA_MHuman_m00_t00_h		0			4	4416	14	20002	30093																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_5	ItemSound.armor_leather_7	3	ChrSound.MNpc_Old_Dmg_2	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
30094	LineageNPC.a_traderB_MHuman	LineageNPCs.a_traderB_MHuman_m00	4	LineageNPCsTex.a_traderB_MHuman_m00_t00_b00	LineageNPCsTex.a_traderB_MHuman_m00_t00_b01	LineageNPCsTex.a_traderB_MHuman_m00_t00_f	LineageNPCsTex.a_traderB_MHuman_m00_t00_h		0			4	4416	14	20002	30094																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_2	ItemSound.armor_leather_3	ItemSound.armor_leather_5	ItemSound.armor_leather_6	ItemSound.armor_leather_8	3	ChrSound.MNpc_Young_Dmg_1	ChrSound.MNpc_Fighter_Dmg_3	ChrSound.MNpc_Young_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
30095	LineageNPC.a_warehouse_keeper_MDwarf	LineageNPCs.a_warehouse_keeper_MDwarf_m00	4	LineageNPCsTex.a_warehouse_keeper_MDwarf_m00_t00_b00	LineageNPCsTex.a_warehouse_keeper_MDwarf_m00_t00_b01	LineageNPCsTex.a_warehouse_keeper_MDwarf_m00_t00_f	LineageNPCsTex.a_warehouse_keeper_MDwarf_m00_t00_h		0			4	4416	18	20002	30095																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_2	ItemSound.armor_leather_5	ItemSound.armor_leather_7	ItemSound.armor_leather_8	3	ChrSound.MNpc_Old_Dmg_1	ChrSound.MNpc_Old_Dmg_2	ChrSound.MNpc_Old_Dmg_3	0			1	365					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
30097	LineageNPC.a_traderA_MDwarf	LineageNPCs.a_traderA_MDwarf_m00	4	LineageNPCsTex.a_traderA_MDwarf_m00_t00_b00	LineageNPCsTex.a_traderA_MDwarf_m00_t00_b01	LineageNPCsTex.a_traderA_MDwarf_m00_t00_f	LineageNPCsTex.a_traderA_MDwarf_m00_t00_h		0			4	4416	18	20002	30097																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_2	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_6	ItemSound.armor_leather_7	3	ChrSound.MNpc_Old_Dmg_1	ChrSound.MNpc_Old_Dmg_2	ChrSound.MNpc_Old_Dmg_3	0			5	45	46	47	48	49	LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
30098	LineageNPC.a_traderB_FHuman	LineageNPCs.a_traderB_FHuman_m00	4	LineageNPCsTex.a_traderB_FHuman_m00_t00_b00	LineageNPCsTex.a_traderB_FHuman_m00_t00_b01	LineageNPCsTex.a_traderB_FHuman_m00_t00_f	LineageNPCsTex.a_traderB_FHuman_m00_t00_h		0			4	4416	14	20002	30098																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_2	ItemSound.armor_leather_5	ItemSound.armor_leather_7	ItemSound.armor_leather_8	3	ChrSound.FNpc_Lady_Dmg_1	ChrSound.FNpc_Lady_Dmg_2	ChrSound.FNpc_Lady_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
30103	LineageNPC.a_warehouse_keeper_MDwarf	LineageNPCs.a_warehouse_keeper_MDwarf_m00	4	LineageNPCsTex.a_warehouse_keeper_MDwarf_m00_t00_b00	LineageNPCsTex.a_warehouse_keeper_MDwarf_m00_t00_b01	LineageNPCsTex.a_warehouse_keeper_MDwarf_m00_t00_f	LineageNPCsTex.a_warehouse_keeper_MDwarf_m00_t00_h		0			4	4416	18	20002	30103																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_2	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_6	ItemSound.armor_leather_7	3	ChrSound.MNpc_Old_Dmg_1	ChrSound.MNpc_Old_Dmg_2	ChrSound.MNpc_Old_Dmg_3	0			1	216					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
30104	LineageNPC.a_warehouse_keeper_MDwarf	LineageNPCs.a_warehouse_keeper_MDwarf_m00	4	LineageNPCsTex.a_warehouse_keeper_MDwarf_m00_t00_b00	LineageNPCsTex.a_warehouse_keeper_MDwarf_m00_t00_b01	LineageNPCsTex.a_warehouse_keeper_MDwarf_m00_t00_f	LineageNPCsTex.a_warehouse_keeper_MDwarf_m00_t00_h		0			4	4416	18	20002	30104																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_2	ItemSound.armor_leather_4	ItemSound.armor_leather_5	ItemSound.armor_leather_6	ItemSound.armor_leather_7	3	ChrSound.MNpc_Old_Dmg_1	ChrSound.MNpc_Old_Dmg_2	ChrSound.MNpc_Old_Dmg_3	0			1	221					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
30105	LineageNPC.a_fighterguild_teacher_MHuman	LineageNPCs.a_fighterguild_teacher_MHuman_m00	4	LineageNPCsTex.a_fighterguild_teacher_MHuman_m00_t00_b00	LineageNPCsTex.a_fighterguild_teacher_MHuman_m00_t00_b01	LineageNPCsTex.a_fighterguild_teacher_MHuman_m00_t00_f	LineageNPCsTex.a_fighterguild_teacher_MHuman_m00_t00_h		0			4	4416	14	20002	30105																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_6	ItemSound.armor_metal_weak_5	ItemSound.armor_metal_weak_9	3	ChrSound.MNpc_Fighter_Dmg_1	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
30106	LineageNPC.a_fighterguild_teacher_MHuman	LineageNPCs.a_fighterguild_teacher_MHuman_m00	4	LineageNPCsTex.a_fighterguild_teacher_MHuman_m00_t00_b00	LineageNPCsTex.a_fighterguild_teacher_MHuman_m00_t00_b01	LineageNPCsTex.a_fighterguild_teacher_MHuman_m00_t00_f	LineageNPCsTex.a_fighterguild_teacher_MHuman_m00_t00_h		0			4	4416	14	20002	30106																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_2	ItemSound.armor_leather_3	ItemSound.armor_leather_5	ItemSound.armor_metal_weak_2	ItemSound.armor_metal_weak_5	3	ChrSound.MNpc_Fighter_Dmg_1	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0			1	213					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
30107	LineageNPC.a_fighterguild_teacher_MElf	LineageNPCs.a_fighterguild_teacher_MElf_m00	4	LineageNPCsTex.a_fighterguild_teacher_MElf_m00_t00_b00	LineageNPCsTex.a_fighterguild_teacher_MElf_m00_t00_b01	LineageNPCsTex.a_fighterguild_teacher_MElf_m00_t00_f	LineageNPCsTex.a_fighterguild_teacher_MElf_m00_t00_h		0			4	4416	15	20002	30107																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_metal_weak_1	ItemSound.armor_metal_weak_4	ItemSound.armor_metal_weak_8	ItemSound.armor_metal_alt_2	ItemSound.armor_metal_alt_9	3	ChrSound.MNpc_Young_Dmg_1	ChrSound.MNpc_Young_Dmg_2	ChrSound.MNpc_Young_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
30108	LineageNPC.a_fighterguild_teacher_MHuman	LineageNPCs.a_fighterguild_teacher_MHuman_m00	4	LineageNPCsTex.a_fighterguild_teacher_MHuman_m00_t00_b00	LineageNPCsTex.a_fighterguild_teacher_MHuman_m00_t00_b01	LineageNPCsTex.a_fighterguild_teacher_MHuman_m00_t00_f	LineageNPCsTex.a_fighterguild_teacher_MHuman_m00_t00_h		0			4	4416	14	20002	30108																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	5	ItemSound.armor_leather_2	ItemSound.armor_leather_3	ItemSound.armor_leather_5	ItemSound.armor_leather_6	ItemSound.armor_leather_8	3	ChrSound.MNpc_Fighter_Dmg_1	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
30109	LineageNPC.a_fighterguild_master_Mhuman	LineageNPCs.a_fighterguild_master_Mhuman_m00	4	LineageNPCsTex.a_fighterguild_master_Mhuman_m00_t00_b00	LineageNPCsTex.a_fighterguild_master_Mhuman_m00_t00_b01	LineageNPCsTex.a_fighterguild_master_Mhuman_m00_t00_f	LineageNPCsTex.a_fighterguild_master_Mhuman_m00_t00_h		0			4	4416	14	20002	30109																							1.20000005	0		3	ItemSound.fist_1	ItemSound.fist_2	ItemSound.fist_3	4	ItemSound.armor_metal_strong_3	ItemSound.armor_metal_strong_8	ItemSound.armor_metal_strong_10	ItemSound.armor_metal_alt_9		3	ChrSound.MNpc_Fighter_Dmg_1	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0			1	212					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	1	0
