tag	id	drop_type	drop_anim_type	drop_radius	drop_height	UNK_0	drop_mesh	drop_tex	icon[0]	icon[1]	icon[2]	icon[3]	icon[4]	durability	weight	material	crystallizable	UNK_1	body_part	m_HumnFigh_cntm	m_HumnFigh_m[0]	m_HumnFigh_m[1]	m_HumnFigh_cntt	m_HumnFigh_t[0]	m_HumnFigh_t[1]	f_HumnFigh_cntm	f_HumnFigh_m[0]	f_HumnFigh_m[1]	f_HumnFigh_cntt	f_HumnFigh_t[0]	f_HumnFigh_t[1]	m_DarkElf_cntm	m_DarkElf_m[0]	m_DarkElf_m[1]	m_DarkElf_cntt	m_DarkElf_t[0]	m_DarkElf_t[1]	f_DarkElf_cntm	f_DarkElf_m[0]	f_DarkElf_m[1]	f_DarkElf_cntt	f_DarkElf_t[0]	f_DarkElf_t[1]	m_Dorf_cntm	m_Dorf_m[0]	m_Dorf_m[1]	m_Dorf_cntt	m_Dorf_t[0]	m_Dorf_t[1]	f_Dorf_cntm	f_Dorf_m[0]	f_Dorf_m[1]	f_Dorf_cntt	f_Dorf_t[0]	f_Dorf_t[1]	m_Elf_cntm	m_Elf_m[0]	m_Elf_m[1]	m_Elf_cntt	m_Elf_t[0]	m_Elf_t[1]	f_Elf_cntm	f_Elf_m[0]	f_Elf_m[1]	f_Elf_cntt	f_Elf_t[0]	f_Elf_t[1]	m_HumnMyst_cntm	m_HumnMyst_m[0]	m_HumnMyst_m[1]	m_HumnMyst_cntt	m_HumnMyst_t[0]	m_HumnMyst_t[1]	f_HumnMyst_cntm	f_HumnMyst_m[0]	f_HumnMyst_m[1]	f_HumnMyst_cntt	f_HumnMyst_t[0]	f_HumnMyst_t[1]	m_OrcFigh_cntm	m_OrcFigh_m[0]	m_OrcFigh_m[1]	m_OrcFigh_cntt	m_OrcFigh_t[0]	m_OrcFigh_t[1]	f_OrcFigh_cntm	f_OrcFigh_m[0]	f_OrcFigh_m[1]	f_OrcFigh_cntt	f_OrcFigh_t[0]	f_OrcFigh_t[1]	m_OrcMage_cntm	m_OrcMage_m[0]	m_OrcMage_m[1]	m_OrcMage_cntt	m_OrcMage_t[0]	m_OrcMage_t[1]	f_OrcMage_cntm	f_OrcMage_m[0]	f_OrcMage_m[1]	f_OrcMage_cntt	f_OrcMage_t[0]	f_OrcMage_t[1]	Unknown_MT_cntm	Unknown_MT_m[0]	Unknown_MT_cntt	Unknown_MT_t[0]	NPC_MT_cntm	NPC_MT_m[0]	NPC_MT_cntt	NPC_MT_t[0]	att_eff	item_sound_cnt	item_sound[0]	item_sound[1]	item_sound[2]	item_sound[3]	drop_sound	equip_sound	armor_type	crystal_type	avoid_mod	pdef	mdef	mpbonus
1	5293	0	3	7	4	0	dropitems.drop_mfighter_m011_t77_u_m00	mfighter.mfighter_m011_t77_u	icon.armor_t77_u_i02			icon.armor_t77_l_i02	icon.armor_t77_ul_i02	90	9780	19	1	0	10	2	LineageWarriors.MFighter_m011_u	LineageWarriors.MFighter_m009_l	2	mfighter.mfighter_m011_t77_u	MFighter.MFighter_m009_t77_l	2	LineageWarriors.FFighter_m012_u	LineageWarriors.FFighter_m002_l	2	FFighter.FFighter_m012_t77_u	FFighter.FFighter_m002_t77_l	2	LineageWarriors.MDarkElf_m004_u	LineageWarriors.MDarkElf_m004_l	2	MDarkElf.MDarkElf_m004_t77_u	MDarkElf.MDarkElf_m004_t77_l	2	LineageWarriors.FDarkElf_m010_u	LineageWarriors.FDarkElf_m004_l	2	FDarkElf.FDarkElf_m010_t77_u	FDarkElf.FDarkElf_m004_t77_l	2	LineageWarriors.MDwarf_m003_u	LineageWarriors.MDwarf_m004_l	2	MDwarf.MDwarf_m003_t77_u	MDwarf.MDwarf_m004_t77_l	2	LineageWarriors.FDwarf_m007_u	LineageWarriors.FDwarf_m007_l	2	FDwarf.FDwarf_m007_t77_u	FDwarf.FDwarf_m007_t77_l	2	LineageWarriors.MElf_m008_u	LineageWarriors.MElf_m007_l	2	MElf.MElf_m008_t77_u	MElf.MElf_m007_t77_l	2	LineageWarriors.FElf_m008_u	LineageWarriors.FElf_m007_l	2	FElf.FElf_m008_t77_u	FElf.FElf_m007_t77_l	2	LineageWarriors.MMagic_m009_u	LineageWarriors.MMagic_m003_l	2	MMagic.MMagic_m009_t79_u	MMagic.MMagic_m003_t79_l	2	LineageWarriors.FMagic_m009_u	LineageWarriors.FMagic_m009_l	2	FMagic.FMagic_m009_t79_u	FMagic.FMagic_m009_t79_l	2	LineageWarriors.MOrc_m005_u	LineageWarriors.MOrc_m005_l	2	MOrc.MOrc_m005_t77_u	MOrc.MOrc_m005_t77_l	2	LineageWarriors.FOrc_m005_u	LineageWarriors.FOrc_m005_l	2	FOrc.FOrc_m005_t77_u	FOrc.FOrc_m005_t77_l	2	LineageWarriors.MShaman_m005_u	LineageWarriors.MShaman_m004_l	2	MShaman.MShaman_m005_t79_u	MShaman.MShaman_m004_t79_l	2	LineageWarriors.FShaman_m005_u	LineageWarriors.FShaman_m004_l	2	FShaman.FShaman_m005_t79_u	FShaman.FShaman_m004_t79_l	0		0		1		1		LineageEffect.p_u002_a	4	ItemSound.armor_leather_5	ItemSound.armor_leather_1	MonSound.Hit_normal_9	MonSound.Hit_Shell_4	ItemSound.itemdrop_armor_leather	ItemSound.itemequip_armor_leather	2	4	0	278	0	0
1	5294	0	3	2	5	0	dropitems.drop_sack_m00	dropitemstex.drop_sack_t00					icon.armor_helmet_i02	90	570	17	1	0	6	1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			1			0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_helmet	ItemSound.itemequip_armor_helmet	0	4	0	69	0	0
1	5295	0	3	5	3	0	dropitems.drop_mfighter_m012_t77_g_m00	mfighter.mfighter_m012_t77_g					icon.armor_t77_g_i02	90	580	19	1	0	9	1	LineageWarriors.MFighter_m012_g		1	mfighter.mfighter_m012_t77_g		1	LineageWarriors.FFighter_m012_g		1	FFighter.FFighter_m012_t77_g		1	LineageWarriors.MDarkElf_m004_g		1	MDarkElf.MDarkElf_m004_t77_g		1	LineageWarriors.FDarkElf_m010_g		1	FDarkElf.FDarkElf_m010_t77_g		1	LineageWarriors.MDwarf_m003_g		1	MDwarf.MDwarf_m003_t77_g		1	LineageWarriors.FDwarf_m007_g		1	FDwarf.FDwarf_m007_t77_g		1	LineageWarriors.MElf_m008_g		1	MElf.MElf_m008_t77_g		1	LineageWarriors.FElf_m008_g		1	FElf.FElf_m008_t77_g		1	LineageWarriors.MMagic_m009_g		1	MMagic.MMagic_m009_t79_g		1	LineageWarriors.FMagic_m009_g		1	FMagic.FMagic_m009_t79_g		1	LineageWarriors.MOrc_m005_g		1	MOrc.MOrc_m005_t77_g		1	LineageWarriors.FOrc_m005_g		1	FOrc.FOrc_m005_t77_g		1	LineageWarriors.MShaman_m005_g		1	MShaman.MShaman_m005_t79_g		1	LineageWarriors.FShaman_m005_g		1	FShaman.FShaman_m005_t79_g		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_glove	ItemSound.itemequip_armor_glove	0	4	0	46	0	0
1	5296	0	3	4	8	0	dropitems.drop_mfighter_m009_t77_b_m00	mfighter.mfighter_m009_t77_b					icon.armor_t77_b_i02	90	1130	48	1	0	12	1	LineageWarriors.MFighter_m009_b		1	mfighter.mfighter_m009_t77_b		1	LineageWarriors.FFighter_m002_b		1	FFighter.FFighter_m002_t77_b		1	LineageWarriors.MDarkElf_m004_b		1	MDarkElf.MDarkElf_m004_t77_b		1	LineageWarriors.FDarkElf_m004_b		1	FDarkElf.FDarkElf_m004_t77_b		1	LineageWarriors.MDwarf_m004_b		1	MDwarf.MDwarf_m004_t77_b		1	LineageWarriors.FDwarf_m007_b		1	FDwarf.FDwarf_m007_t77_b		1	LineageWarriors.MElf_m007_b		1	MElf.MElf_m007_t77_b		1	LineageWarriors.FElf_m007_b		1	FElf.FElf_m007_t77_b		1	LineageWarriors.MMagic_m003_b		1	MMagic.MMagic_m003_t79_b		1	LineageWarriors.FMagic_m009_b		1	FMagic.FMagic_m009_t79_b		1	LineageWarriors.MOrc_m005_b		1	MOrc.MOrc_m005_t77_b		1	LineageWarriors.FOrc_m005_b		1	FOrc.FOrc_m005_t77_b		1	LineageWarriors.MShaman_m004_b		1	MShaman.MShaman_m004_t79_b		1	LineageWarriors.FShaman_m004_b		1	FShaman.FShaman_m004_t79_b		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_boots	ItemSound.itemequip_armor_boots	0	4	0	46	0	0
1	5297	0	3	7	5	0	dropitems.drop_MFighter_m011_t75_u_m00	mfighter.MFighter_m011_t75_u					icon.armor_t75_u_i02	90	4300	19	1	0	10	1	LineageWarriors.MFighter_m011_u		1	mfighter.MFighter_m011_t75_u		1	LineageWarriors.FFighter_m006_u		1	FFighter.FFighter_m006_t75_u		1	LineageWarriors.MDarkElf_m002_u		1	MDarkElf.MDarkElf_m002_t75_u		1	LineageWarriors.FDarkElf_m003_u		1	FDarkElf.FDarkElf_m003_t75_u		1	LineageWarriors.MDwarf_m002_u		1	MDwarf.MDwarf_m002_t75_u		1	LineageWarriors.FDwarf_m002_u		1	FDwarf.FDwarf_m002_t75_u		1	LineageWarriors.MElf_m003_u		1	MElf.MElf_m003_t75_u		1	LineageWarriors.FElf_m002_u		1	FElf.FElf_m002_t75_u		1	LineageWarriors.MMagic_m009_u		1	MMagic.MMagic_m009_t79_u		1	LineageWarriors.FMagic_m009_u		1	FMagic.FMagic_m009_t79_u		1	LineageWarriors.MOrc_m005_u		1	MOrc.MOrc_m005_t75_u		1	LineageWarriors.FOrc_m005_u		1	FOrc.FOrc_m005_t75_u		1	LineageWarriors.MShaman_m002_u		1	MShaman.MShaman_m002_t76_u		1	LineageWarriors.FShaman_m002_u		1	FShaman.FShaman_m002_t76_u		0		0		1		1		LineageEffect.p_u002_a	4	ItemSound.armor_leather_5	ItemSound.armor_leather_1	MonSound.Hit_normal_9	MonSound.Hit_Shell_4	ItemSound.itemdrop_armor_leather	ItemSound.itemequip_armor_leather	1	4	0	128	0	0
1	5298	0	3	7	2	0	dropitems.drop_MFighter_m006_t75_l_m00	mfighter.MFighter_m006_t75_l					icon.armor_t75_l_i02	90	1480	19	1	0	11	1	LineageWarriors.MFighter_m006_l		1	mfighter.MFighter_m006_t75_l		1	LineageWarriors.FFighter_m006_l		1	FFighter.FFighter_m006_t75_l		1	LineageWarriors.MDarkElf_m002_l		1	MDarkElf.MDarkElf_m002_t75_l		1	LineageWarriors.FDarkElf_m003_l		1	FDarkElf.FDarkElf_m003_t75_l		1	LineageWarriors.MDwarf_m002_l		1	MDwarf.MDwarf_m002_t75_l		1	LineageWarriors.FDwarf_m002_l		1	FDwarf.FDwarf_m002_t75_l		1	LineageWarriors.MElf_m002_l		1	MElf.MElf_m002_t75_l		1	LineageWarriors.FElf_m003_l		1	FElf.FElf_m003_t75_l		1	LineageWarriors.MMagic_m003_l		1	MMagic.MMagic_m003_t79_l		1	LineageWarriors.FMagic_m009_l		1	FMagic.FMagic_m009_t79_l		1	LineageWarriors.MOrc_m005_l		1	MOrc.MOrc_m005_t75_l		1	LineageWarriors.FOrc_m005_l		1	FOrc.FOrc_m005_t75_l		1	LineageWarriors.MShaman_m006_l		1	MShaman.MShaman_m006_t76_l		1	LineageWarriors.FShaman_m006_l		1	FShaman.FShaman_m006_t76_l		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_leather	ItemSound.itemequip_armor_leather	1	4	0	80	0	0
1	5299	0	3	7	2	0	dropitems.drop_mfighter_m003_t40_g_m00	MFighter.MFighter_m003_t40_g					icon.armor_t40_g_i00	90	580	19	1	0	9	1	LineageWarriors.MFighter_m002_g		1	MFighter.MFighter_m002_t10_g		1	LineageWarriors.FFighter_m001_g		1	FFighter.FFighter_m001_t10_g		1	LineageWarriors.MDarkElf_m002_g		1	MDarkElf.MDarkElf_m002_t10_g		1	LineageWarriors.FDarkElf_m003_g		1	FDarkElf.FDarkElf_m003_t10_g		1	LineageWarriors.MDwarf_m001_g		1	MDwarf.MDwarf_m001_t10_g		1	LineageWarriors.FDwarf_m001_g		1	FDwarf.FDwarf_m001_t10_g		1	LineageWarriors.MElf_m002_g		1	MElf.MElf_m002_t10_g		1	LineageWarriors.FElf_m001_g		1	FElf.FElf_m001_t10_g		1	LineageWarriors.MMagic_m005_g		1	MMagic.MMagic_m005_t10_g		1	LineageWarriors.FMagic_m002_g		1	FMagic.FMagic_m002_t10_g		1	LineageWarriors.MOrc_m001_g		1	MOrc.MOrc_m001_t10_g		1	LineageWarriors.FOrc_m001_g		1	FOrc.FOrc_m001_t10_g		1	LineageWarriors.MShaman_m002_g		1	MShaman.MShaman_m002_t10_g		1	LineageWarriors.FShaman_m002_g		1	FShaman.FShaman_m002_t10_g		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_glove	ItemSound.itemequip_armor_glove	0	4	0	45	0	0
1	5300	0	3	5	4	0	dropitems.drop_mfighter_m001_t02_b_m00	MFighter.MFighter_m001_t10_b					icon.armor_t10_b_i00	90	1110	19	1	0	12	1	LineageWarriors.MFighter_m001_b		1	MFighter.MFighter_m001_t10_b		1	LineageWarriors.FFighter_m003_b		1	FFighter.FFighter_m003_t10_b		1	LineageWarriors.MDarkElf_m002_b		1	MDarkElf.MDarkElf_m002_t10_b		1	LineageWarriors.FDarkElf_m002_b		1	FDarkElf.FDarkElf_m002_t10_b		1	LineageWarriors.MDwarf_m003_b		1	MDwarf.MDwarf_m003_t10_b		1	LineageWarriors.FDwarf_m001_b		1	FDwarf.FDwarf_m001_t10_b		1	LineageWarriors.MElf_m002_b		1	MElf.MElf_m002_t10_b		1	LineageWarriors.FElf_m005_b		1	FElf.FElf_m005_t10_b		1	LineageWarriors.MMagic_m005_b		1	MMagic.MMagic_m005_t10_b		1	LineageWarriors.FMagic_m002_b		1	FMagic.FMagic_m002_t10_b		1	LineageWarriors.MOrc_m002_b		1	MOrc.MOrc_m002_t10_b		1	LineageWarriors.FOrc_m002_b		1	FOrc.FOrc_m002_t10_b		1	LineageWarriors.MShaman_m003_b		1	MShaman.MShaman_m003_t10_b		1	LineageWarriors.FShaman_m003_b		1	FShaman.FShaman_m003_t10_b		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_boots	ItemSound.itemequip_armor_boots	0	4	0	45	0	0
1	5301	0	3	6	2	0	dropitems.drop_mfighter_m007_t78_u_m00	mfighter.mfighter_m007_t78_u	icon.armor_t78_u_i02			icon.armor_t78_l_i02	icon.armor_t78_ul_i02	90	5400	19	1	0	10	2	LineageWarriors.MFighter_m007_u	LineageWarriors.MFighter_m007_l	2	mfighter.mfighter_m007_t78_u	MFighter.MFighter_m007_t78_l	2	LineageWarriors.FFighter_m011_u	LineageWarriors.FFighter_m011_l	2	FFighter.FFighter_m011_t78_u	FFighter.FFighter_m011_t78_l	2	LineageWarriors.MDarkElf_m005_u	LineageWarriors.MDarkElf_m002_l	2	MDarkElf.MDarkElf_m005_t78_u	MDarkElf.MDarkElf_m002_t78_l	2	LineageWarriors.FDarkElf_m005_u	LineageWarriors.FDarkElf_m002_l	2	FDarkElf.FDarkElf_m005_t78_u	FDarkElf.FDarkElf_m002_t78_l	2	LineageWarriors.MDwarf_m006_u	LineageWarriors.MDwarf_m006_l	2	MDwarf.MDwarf_m006_t78_u	MDwarf.MDwarf_m006_t78_l	2	LineageWarriors.FDwarf_m005_u	LineageWarriors.FDwarf_m005_l	2	FDwarf.FDwarf_m005_t78_u	FDwarf.FDwarf_m005_t78_l	2	LineageWarriors.MElf_m006_u	LineageWarriors.MElf_m010_l	2	MElf.MElf_m006_t78_u	MElf.MElf_m010_t78_l	2	LineageWarriors.FElf_m009_u	LineageWarriors.FElf_m010_l	2	FElf.FElf_m009_t78_u	FElf.FElf_m010_t78_l	2	LineageWarriors.MMagic_m009_u	LineageWarriors.MMagic_m003_l	2	MMagic.MMagic_m009_t79_u	MMagic.MMagic_m003_t79_l	2	LineageWarriors.FMagic_m009_u	LineageWarriors.FMagic_m009_l	2	FMagic.FMagic_m009_t79_u	FMagic.FMagic_m009_t79_l	2	LineageWarriors.MOrc_m001_u	LineageWarriors.MOrc_m004_l	2	MOrc.MOrc_m001_t78_u	MOrc.MOrc_m004_t78_l	2	LineageWarriors.FOrc_m001_u	LineageWarriors.FOrc_m004_l	2	FOrc.FOrc_m001_t78_u	FOrc.FOrc_m004_t78_l	2	LineageWarriors.MShaman_m005_u	LineageWarriors.MShaman_m004_l	2	MShaman.MShaman_m005_t79_u	MShaman.MShaman_m004_t79_l	2	LineageWarriors.FShaman_m005_u	LineageWarriors.FShaman_m004_l	2	FShaman.FShaman_m005_t79_u	FShaman.FShaman_m004_t79_l	0		0		1		1		LineageEffect.p_u002_a	4	ItemSound.armor_leather_5	ItemSound.armor_leather_1	MonSound.Hit_normal_9	MonSound.Hit_Shell_4	ItemSound.itemdrop_armor_leather	ItemSound.itemequip_armor_leather	1	4	0	209	0	0
1	5302	0	3	5	2	0	dropitems.drop_mfighter_m002_t45_g_m00	mfighter.mfighter_m002_t45_g					icon.armor_t45_g_i00	90	580	19	1	0	9	1	LineageWarriors.MFighter_m002_g		1	mfighter.mfighter_m002_t45_g		1	LineageWarriors.FFighter_m002_g		1	FFighter.FFighter_m002_t45_g		1	LineageWarriors.MDarkElf_m007_g		1	MDarkElf.MDarkElf_m007_t45_g		1	LineageWarriors.FDarkElf_m006_g		1	FDarkElf.FDarkElf_m006_t45_g		1	LineageWarriors.MDwarf_m007_g		1	MDwarf.MDwarf_m007_t45_g		1	LineageWarriors.FDwarf_m007_g		1	FDwarf.FDwarf_m007_t45_g		1	LineageWarriors.MElf_m008_g		1	MElf.MElf_m008_t45_g		1	LineageWarriors.FElf_m008_g		1	FElf.FElf_m008_t45_g		1	LineageWarriors.MMagic_m006_g		1	MMagic.MMagic_m006_t45_g		1	LineageWarriors.FMagic_m009_g		1	FMagic.FMagic_m009_t45_g		1	LineageWarriors.MOrc_m005_g		1	MOrc.MOrc_m005_t45_g		1	LineageWarriors.FOrc_m005_g		1	FOrc.FOrc_m005_t45_g		1	LineageWarriors.MShaman_m005_g		1	MShaman.MShaman_m005_t45_g		1	LineageWarriors.FShaman_m005_g		1	FShaman.FShaman_m005_t45_g		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_glove	ItemSound.itemequip_armor_glove	0	4	0	45	0	0
1	5303	0	3	5	5	0	dropitems.drop_mfighter_m006_t45_b_m00	mfighter.mfighter_m006_t45_b					icon.armor_t45_b_i00	90	1120	48	1	0	12	1	LineageWarriors.MFighter_m006_b		1	mfighter.mfighter_m006_t45_b		1	LineageWarriors.FFighter_m006_b		1	FFighter.FFighter_m006_t45_b		1	LineageWarriors.MDarkElf_m007_b		1	MDarkElf.MDarkElf_m007_t45_b		1	LineageWarriors.FDarkElf_m002_b		1	FDarkElf.FDarkElf_m002_t45_b		1	LineageWarriors.MDwarf_m007_b		1	MDwarf.MDwarf_m007_t45_b		1	LineageWarriors.FDwarf_m007_b		1	FDwarf.FDwarf_m007_t45_b		1	LineageWarriors.MElf_m008_b		1	MElf.MElf_m008_t45_b		1	LineageWarriors.FElf_m007_b		1	FElf.FElf_m007_t45_b		1	LineageWarriors.MMagic_m006_b		1	MMagic.MMagic_m006_t45_b		1	LineageWarriors.FMagic_m009_b		1	FMagic.FMagic_m009_t45_b		1	LineageWarriors.MOrc_m003_b		1	MOrc.MOrc_m003_t45_b		1	LineageWarriors.FOrc_m003_b		1	FOrc.FOrc_m003_t45_b		1	LineageWarriors.MShaman_m005_b		1	MShaman.MShaman_m005_t45_b		1	LineageWarriors.FShaman_m005_b		1	FShaman.FShaman_m005_t45_b		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_boots	ItemSound.itemequip_armor_boots	0	4	0	45	0	0
1	5304	0	3	6	1	0	dropitems.drop_mmagic_m009_t79_u_m00	MMagic.MMagic_m009_t79_u					icon.armor_t79_u_i02	85	1860	19	1	0	10	1	LineageWarriors.MFighter_m007_u		1	mfighter.mfighter_m007_t78_u		1	LineageWarriors.FFighter_m011_u		1	FFighter.FFighter_m011_t78_u		1	LineageWarriors.MDarkElf_m009_u		1	MDarkElf.MDarkElf_m009_t79_u		1	LineageWarriors.FDarkElf_m009_u		1	FDarkElf.FDarkElf_m009_t79_u		1	LineageWarriors.MDwarf_m002_u		1	MDwarf.MDwarf_m002_t79_u		1	LineageWarriors.FDwarf_m002_u		1	FDwarf.FDwarf_m002_t79_u		1	LineageWarriors.MElf_m005_u		1	MElf.MElf_m005_t79_u		1	LineageWarriors.FElf_m005_u		1	FElf.FElf_m005_t79_u		1	LineageWarriors.MMagic_m009_u		1	MMagic.MMagic_m009_t79_u		1	LineageWarriors.FMagic_m009_u		1	FMagic.FMagic_m009_t79_u		1	LineageWarriors.MOrc_m001_u		1	MOrc.MOrc_m001_t78_u		1	LineageWarriors.FOrc_m001_u		1	FOrc.FOrc_m001_t78_u		1	LineageWarriors.MShaman_m005_u		1	MShaman.MShaman_m005_t79_u		1	LineageWarriors.FShaman_m005_u		1	FShaman.FShaman_m005_t79_u		0		0		1		1		LineageEffect.p_u002_a	4	MonSound.Hit_Normal_10	MonSound.Hit_Bone_4	MonSound.Hit_normal_12	MonSound.Hit_normal_3	ItemSound.itemdrop_armor_cloth	ItemSound.itemequip_armor_cloth	3	4	0	86	0	409
1	5305	0	3	10	1	0	dropitems.drop_mmagic_m003_t79_l_m00	MMagic.MMagic_m003_t79_l					icon.armor_t79_l_i02	90	920	19	1	0	11	1	LineageWarriors.MFighter_m007_l		1	MFighter.MFighter_m007_t78_l		1	LineageWarriors.FFighter_m011_l		1	FFighter.FFighter_m011_t78_l		1	LineageWarriors.MDarkElf_m008_l		1	MDarkElf.MDarkElf_m008_t79_l		1	LineageWarriors.FDarkElf_m006_l		1	FDarkElf.FDarkElf_m006_t79_l		1	LineageWarriors.MDwarf_m002_l		1	MDwarf.MDwarf_m002_t79_l		1	LineageWarriors.FDwarf_m002_l		1	FDwarf.FDwarf_m002_t79_l		1	LineageWarriors.MElf_m005_l		1	MElf.MElf_m005_t79_l		1	LineageWarriors.FElf_m005_l		1	FElf.FElf_m005_t79_l		1	LineageWarriors.MMagic_m003_l		1	MMagic.MMagic_m003_t79_l		1	LineageWarriors.FMagic_m009_l		1	FMagic.FMagic_m009_t79_l		1	LineageWarriors.MOrc_m004_l		1	MOrc.MOrc_m004_t78_l		1	LineageWarriors.FOrc_m004_l		1	FOrc.FOrc_m004_t78_l		1	LineageWarriors.MShaman_m004_l		1	MShaman.MShaman_m004_t79_l		1	LineageWarriors.FShaman_m004_l		1	FShaman.FShaman_m004_t79_l		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_cloth	ItemSound.itemequip_armor_cloth	3	4	0	53	0	256
1	5306	0	3	5	1	0	dropitems.drop_mfighter_m001_t33_g_m00	mfighter.mfighter_m001_t14_g					icon.armor_t14_g_i00	90	570	19	1	0	9	1	LineageWarriors.MFighter_m001_g		1	mfighter.mfighter_m001_t14_g		1	LineageWarriors.FFighter_m005_g		1	FFighter.FFighter_m005_t14_g		1	LineageWarriors.MDarkElf_m002_g		1	MDarkElf.MDarkElf_m002_t14_g		1	LineageWarriors.FDarkElf_m003_g		1	FDarkElf.FDarkElf_m003_t14_g		1	LineageWarriors.MDwarf_m005_g		1	MDwarf.MDwarf_m005_t14_g		1	LineageWarriors.FDwarf_m005_g		1	FDwarf.FDwarf_m005_t14_g		1	LineageWarriors.MElf_m005_g		1	MElf.MElf_m005_t14_g		1	LineageWarriors.FElf_m005_g		1	FElf.FElf_m005_t14_g		1	LineageWarriors.MMagic_m005_g		1	MMagic.MMagic_m005_t14_g		1	LineageWarriors.FMagic_m001_g		1	FMagic.FMagic_m001_t14_g		1	LineageWarriors.MOrc_m002_g		1	MOrc.MOrc_m002_t14_g		1	LineageWarriors.FOrc_m002_g		1	FOrc.FOrc_m002_t14_g		1	LineageWarriors.MShaman_m003_g		1	MShaman.MShaman_m003_t14_g		1	LineageWarriors.FShaman_m003_g		1	FShaman.FShaman_m003_t14_g		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_glove	ItemSound.itemequip_armor_glove	0	4	0	45	0	0
1	5307	0	3	5	4	0	dropitems.drop_mfighter_m001_t02_b_m00	mfighter.mfighter_m001_t14_b					icon.armor_t14_b_i00	90	1120	48	1	0	12	1	LineageWarriors.MFighter_m001_b		1	mfighter.mfighter_m001_t14_b		1	LineageWarriors.FFighter_m001_b		1	FFighter.FFighter_m001_t14_b		1	LineageWarriors.MDarkElf_m002_b		1	MDarkElf.MDarkElf_m002_t14_b		1	LineageWarriors.FDarkElf_m003_b		1	FDarkElf.FDarkElf_m003_t14_b		1	LineageWarriors.MDwarf_m005_b		1	MDwarf.MDwarf_m005_t14_b		1	LineageWarriors.FDwarf_m005_b		1	FDwarf.FDwarf_m005_t14_b		1	LineageWarriors.MElf_m005_b		1	MElf.MElf_m005_t14_b		1	LineageWarriors.FElf_m005_b		1	FElf.FElf_m005_t14_b		1	LineageWarriors.MMagic_m005_b		1	MMagic.MMagic_m005_t14_b		1	LineageWarriors.FMagic_m003_b		1	FMagic.FMagic_m003_t14_b		1	LineageWarriors.MOrc_m002_b		1	MOrc.MOrc_m002_t14_b		1	LineageWarriors.FOrc_m001_b		1	FOrc.FOrc_m001_t14_b		1	LineageWarriors.MShaman_m002_b		1	MShaman.MShaman_m002_t14_b		1	LineageWarriors.FShaman_m002_b		1	FShaman.FShaman_m002_t14_b		0		0		1		1		LineageEffect.p_u002_a	1					ItemSound.itemdrop_armor_boots	ItemSound.itemequip_armor_boots	0	4	0	45	0	0
