id	level	name	description
263	24	a,Deadly Blow\0	a,Potentially deadly attack upon the enemy. Used with a dagger. Power 3548.\0
263	25	a,Deadly Blow\0	a,Potentially deadly attack upon the enemy. Used with a dagger. Power 3690.\0
263	26	a,Deadly Blow\0	a,Potentially deadly attack upon the enemy. Used with a dagger. Power 3834.\0
263	27	a,Deadly Blow\0	a,Potentially deadly attack upon the enemy. Used with a dagger. Power 3980.\0
263	28	a,Deadly Blow\0	a,Potentially deadly attack upon the enemy. Used with a dagger. Power 4127.\0
263	29	a,Deadly Blow\0	a,Potentially deadly attack upon the enemy. Used with a dagger. Power 4275.\0
263	30	a,Deadly Blow\0	a,Potentially deadly attack upon the enemy. Used with a dagger. Power 4425.\0
263	31	a,Deadly Blow\0	a,Potentially deadly attack upon the enemy. Used with a dagger. Power 4575.\0
263	32	a,Deadly Blow\0	a,Potentially deadly attack upon the enemy. Used with a dagger. Power 4726.\0
263	33	a,Deadly Blow\0	a,Potentially deadly attack upon the enemy. Used with a dagger. Power 4878.\0
263	34	a,Deadly Blow\0	a,Potentially deadly attack upon the enemy. Used with a dagger. Power 5029.\0
263	35	a,Deadly Blow\0	a,Potentially deadly attack upon the enemy. Used with a dagger. Power 5180.\0
263	36	a,Deadly Blow\0	a,Potentially deadly attack upon the enemy. Used with a dagger. Power 5330.\0
263	37	a,Deadly Blow\0	a,Potentially deadly attack upon the enemy. Used with a dagger. Power 5479.\0
264	1	a,Song of Earth\0	a,Temporarily increases P. Def. of party members. Continuous singing consumes additional MP.\0
265	1	a,Song of Life\0	a,Temporarily increases party members' HP regeneration. Continuous singing consumes additional MP.\0
266	1	a,Song of Water\0	a,Temporarily increases party's Evasion. Continuous singing consumes additional MP.\0
267	1	a,Song of Warding\0	a,Temporarily increases party members' M. Def. When singing continuously, additional MP is consumed.\0
268	1	a,Song of Wind\0	a,Temporarily increases party's movement. Continuous singing consumes additional MP.\0
269	1	a,Song of Hunter\0	a,Temporarily increases party members' critical rate. Continuous singing consumes additional MP.\0
270	1	a,Song of Invocation\0	a,Temporarily increases party members' resistance to dark magic attacks. Continuous singing consumes additional MP.\0
271	1	a,Dance of Warrior\0	a,Temporarily increases party members' P. Atk. Continuous dancing consumes additional MP. Used with two-handed swords.\0
272	1	a,Dance of Inspiration\0	a,Temporarily increases party's Accuracy. Continuous dancing consumes additional MP. Used with two-handed swords.\0
273	1	a,Dance of Mystic\0	a,Temporarily increases party members' M. Atk. Continuous dancing consumes additional MP. Used with two-handed swords.\0
274	1	a,Dance of Fire\0	a,Temporarily increases party members' critical damage. Continuous dancing consumes additional MP. Used with two-handed swords.\0
275	1	a,Dance of Fury\0	a,Temporarily increases party's Atk. Spd. Continuous dancing consumes additional MP. Used with two-handed swords.\0
276	1	a,Dance of Concentration\0	a,Temporarily increases party members' Casting Spd., and decreases magic cancel rate. Continuous dancing consumes additional MP. Used with two-handed swords.\0
277	1	a,Dance of Light\0	a,Temporarily bestows sacred power to party members' physical attack. Continuous dancing consumes additional MP. Used with two-handed swords.\0
278	1	a,Summon Viper Cubic\0	a,Summons a Cubic, which poisons enemies. Summoning Crystal - 3 Grade Ds.\0
278	2	a,Summon Viper Cubic\0	a,Summons a Cubic, which poisons enemies. Summoning Crystal - 4 Grade Ds.\0
278	3	a,Summon Viper Cubic\0	a,Summons a cubic that poisons the enemy. When summoning, 5 Crystals: D Grade are needed.\0
278	4	a,Summon Viper Cubic\0	a,Summons a cubic that poisons the enemy. When summoning, 6 Crystals: D Grade are needed.\0
278	5	a,Summon Viper Cubic\0	a,Summons a cubic that poisons the enemy. When summoning, 6 Crystals: D Grade are needed.\0
278	6	a,Summon Viper Cubic\0	a,Summons a cubic that poisons the enemy. When summoning, 6 Crystals: D Grade are needed.\0
279	1	a,Lightning Strike\0	a,Lightning bolt attack that temporarily paralyzes the enemy. Power 82.\0
279	2	a,Lightning Strike\0	a,Lightning bolt attack that temporarily paralyzes the enemy. Power 89.\0
279	3	a,Lightning Strike\0	a,Lightning bolt attack that temporarily paralyzes the enemy. Power 96.\0
279	4	a,Lightning Strike\0	a,Lightning bolt attack that temporarily paralyzes the enemy. Power 102.\0
279	5	a,Lightning Strike\0	a,Lightning bolt attack that temporarily paralyzes the enemy. Power 108.\0
280	1	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 431. Over-hit available.\0
280	2	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 458. Over-hit available.\0
280	3	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 486. Over-hit available.\0
280	4	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 516. Over-hit available.\0
280	5	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 547. Over-hit available.\0
280	6	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 579. Over-hit available.\0
280	7	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 612. Over-hit available.\0
280	8	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 647. Over-hit available.\0
280	9	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 683. Over-hit available.\0
280	10	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 721. Over-hit available.\0
280	11	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 760. Over-hit available.\0
280	12	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 800. Over-hit available.\0
280	13	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 842. Over-hit available.\0
280	14	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 885. Over-hit available.\0
280	15	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 929. Over-hit available.\0
280	16	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 974. Over-hit available.\0
280	17	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 1021. Over-hit available.\0
280	18	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 1069. Over-hit available.\0
280	19	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 1118. Over-hit available.\0
280	20	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 1169. Over-hit available.\0
280	21	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 1220. Over-hit available.\0
280	22	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 1272. Over-hit is possible.\0
280	23	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 1326. Over-hit is possible.\0
280	24	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 1380. Over-hit is possible.\0
280	25	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 1435. Over-hit is possible.\0
280	26	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 1491. Over-hit is possible.\0
280	27	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 1548. Over-hit is possible.\0
280	28	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 1605. Over-hit is possible.\0
280	29	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 1663. Over-hit is possible.\0
280	30	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 1721. Over-hit is possible.\0
280	31	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 1780. Over-hit is possible.\0
280	32	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 1838. Over-hit is possible.\0
280	33	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 1897. Over-hit is possible.\0
280	34	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 1956. Over-hit is possible.\0
280	35	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 2015. Over-hit is possible.\0
280	36	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 2073. Over-hit is possible.\0
280	37	a,Burning Fist\0	a,Propels a powerful fiery iron fist. Usable when a fist weapon is equipped. Power 2131. Over-hit is possible.\0
281	1	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 144.\0
281	2	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 153.\0
281	3	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 162.\0
281	4	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 172.\0
281	5	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 183.\0
281	6	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 193.\0
281	7	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 204.\0
281	8	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 216.\0
281	9	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 228.\0
281	10	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 241.\0
281	11	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 254.\0
281	12	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 267.\0
281	13	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 281.\0
281	14	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 295.\0
281	15	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 310.\0
281	16	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 325.\0
281	17	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 341.\0
281	18	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 357.\0
281	19	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 373.\0
281	20	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 390.\0
281	21	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 407.\0
281	22	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 424.\0
281	23	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 442.\0
281	24	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 460.\0
281	25	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 479.\0
281	26	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 497.\0
281	27	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 516.\0
281	28	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 535.\0
281	29	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 555.\0
281	30	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 574.\0
281	31	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 594.\0
281	32	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 613.\0
281	33	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 633.\0
281	34	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 652.\0
281	35	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 672.\0
281	36	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 691.\0
281	37	a,Soul Breaker\0	a,Devastating attack that leaves enemy damaged and in a state of shock. Used with a fist fighting weapon. Over-hit is possible. Power 711.\0
282	1	a,Totem Spirit Puma\0	a,Temporarily reduces P. Def. and increases Atk. Spd. and Evasion.\0
