tag_?	quest_id	quest_prog	main_name	prog_name	description	cnt1	tab1[0]	tab1[1]	tab1[2]	tab1[3]	tab1[4]	tab1[5]	tab1[6]	tab1[7]	tab1[8]	tab1[9]	tab1[10]	tab1[11]	tab1[12]	tab1[13]	cnt2	tab2[0]	tab2[1]	tab2[2]	tab2[3]	tab2[4]	tab2[5]	tab2[6]	tab2[7]	tab2[8]	tab2[9]	tab2[10]	tab2[11]	tab2[12]	tab2[13]	quest_x	quest_y	quest_z	UNK_npc1_?	UNK_npc2_?	UNK_npc3_?	npc_name	UNK_0
1	503	3	a,Pursuit of Clan Ambition!\0	a,Sir Gustaf Athebaldt\0	a,You have collected all the drake and wyrm eggs and delivered them to Martien. Now, return to Sir Gustaf Athebaldt.\0	0															0															80036.00000000	56568.00000000	-1557.00000000	0	0	3	a,Sir Gustaf Athebaldt\0	0
1	503	4	a,Pursuit of Clan Ambition!\0	a,Dwarven Artisan\0	a,Sir Gustaf Athebaldt instructs you to go meet Dwarven Artisan Balthazar, who he is supporting, and help him in his research. Go to Hunters Village and meet Balthazar.\0	0															0															117380.00000000	75616.00000000	-2664.00000000	0	0	3	a,Balthazar\0	0
1	503	5	a,Pursuit of Clan Ambition!\0	a,Golem Research\0	a,Dwarf Artisan Balthazar is developing a new type of golem. He asks you to bring him 10 Titan's powerstones and 10 nebulite crystals. They can be obtained from lesser giant soldiers and scouts in the Giants Cave.\0	2	3844	3846													2	10	10													181568.00000000	46352.00000000	-4336.00000000	0	0	3	a,Entrance to the Giants Cave\0	0
1	503	6	a,Pursuit of Clan Ambition!\0	a,Sir Gustaf Athebaldt\0	a,You have gotten all the ingredients required for Balthazar's research into golem development. Now go back to Sir Gustaf Athebaldt.\0	0															0															80036.00000000	56568.00000000	-1557.00000000	0	0	3	a,Sir Gustaf Athebaldt\0	0
1	503	7	a,Pursuit of Clan Ambition!\0	a,Scepter of Judgment\0	a,Sir Gustaf Athebaldt says that he wants to hold the scepter of judgment in his hand and says to go get that. First go to Aden and meet Sir Eric Rodemai, who is a follower of Sir Athebaldt.\0	0															0															147456.00000000	27488.00000000	-2204.00000000	0	0	3	a,Sir Eric Rodermai\0	0
1	503	8	a,Pursuit of Clan Ambition!\0	a,Mysterious Witch\0	a,In order for Sir Eric Rodemai to give you a hint on where you can find the scepter of judgment, he says that you must meet Witch Cleo. Follow his instructions and find Witch Cleo who is to the east of Aden.\0	0															0															160611.00000000	21236.00000000	-3714.00000000	0	0	3	a,Witch Cleo\0	0
1	503	9	a,Pursuit of Clan Ambition!\0	a,Witch's Riddle\0	a,You asked Witch Cleo about the scepter of judgment and all you got in return was a cryptic answer. Go back to Sir Eric Rodemai and ask him about the meaning of the riddle.\0	0															0															147456.00000000	27488.00000000	-2204.00000000	0	0	3	a,Sir Eric Rodermai\0	0
1	503	10	a,Pursuit of Clan Ambition!\0	a,Ancient Grave\0	a,Sir Eric Rodemai solved the riddle of Witch Cleo for you. Use the clues he gives you to get the scepter of judgment. Hunt the grave keymaster, imperial slave and the imperial gravekeeper.\0	1	3869														1	1														175616.00000000	20272.00000000	-3248.00000000	0	0	3	a,The Cemetery\0	0
1	503	11	a,Pursuit of Clan Ambition!\0	a,Glory in Your Hand\0	a,You've got the scepter of judgment! Now take this to Sir Gustaf Athebaldt.\0	0															0															80036.00000000	56568.00000000	-1557.00000000	0	0	3	a,Sir Gustaf Athebaldt\0	0
1	503	12	a,Pursuit of Clan Ambition!\0	a,Who is the Valid Heir?\0	a,Are you going to give the scepter of judgment to Sir Gustaf Athebaldt or just talk to him about it?\0	0															0															0.00000000	0.00000000	0.00000000	0	0	3	a,	1
1	362	1	a,Bard's Mandolin\0	a,Swan's Flute\0	a,Bard Swan, a secret admirer of Musician Nanarin, wants to give her a rare and precious flute. He asks that you visit Trader Woodrow, an importer of flutes.\0	0															0															146787.00000000	26255.00000000	-2189.00000000	15	0	2	a,Trader Woodrow\0	0
1	362	2	a,Bard's Mandolin\0	a,Toward Giran Harbor\0	a,Woodrow explains that if you need an imported flute right away you should see Galion in Giran Harbor.\0	0															0															44721.00000000	190698.00000000	-3626.00000000	15	0	2	a,Galion\0	0
1	362	3	a,Bard's Mandolin\0	a,Received Flute\0	a,Take the flute you received to Swan in Dion Castle Town.\0	0															0															18378.00000000	145052.00000000	-3074.00000000	15	0	2	a,Bard Swan\0	0
1	362	4	a,Bard's Mandolin\0	a,Swan's Letter\0	a,After looking at the flute, Swan asks you to deliver it to Musician Nanarin along with his letter.\0	0															0															17025.00000000	146070.00000000	-3074.00000000	15	0	2	a,Musician Nanarin\0	0
1	362	5	a,Bard's Mandolin\0	a,Nanarin's Heart\0	a,Tell Swan how Nanarin feels about him.\0	0															0															18378.00000000	145052.00000000	-3074.00000000	15	0	2	a,Bard Swan\0	0
1	363	1	a,Sorrowful Sound of Flute\0	a,Listen Carefully to the Dwarf\0	a,Dark Elf Nanarin, enchanted at the sight of Dwarf Barbado's bountiful beard, wishes to pursue a relationship with him but her pride keeps her from expressing her true feelings. She suggests you find out from the Dwarves in the village what he likes. Ask the Dwarves in the blacksmith shop and the warehouse.\0	0															0															0.00000000	0.00000000	0.00000000	15	0	2	a,	1
1	363	2	a,Sorrowful Sound of Flute\0	a,Barbado's Favorites\0	u,You are finding out from Barbado’s friends what kinds of things he likes.\0	0															0															0.00000000	0.00000000	0.00000000	15	0	2	a,	1
1	363	3	a,Sorrowful Sound of Flute\0	a,Nanarin's Gift\0	a,Musician Nanarin gives you something to deliver to Barbado.\0	0															0															20175.00000000	145480.00000000	-3114.00000000	15	0	2	a,Musician Barbado\0	0
1	363	4	a,Sorrowful Sound of Flute\0	a,Barbado's Response\0	a,Describe Barbado's reaction to the gift from Nanarin.\0	0															0															17025.00000000	146070.00000000	-3074.00000000	15	0	2	a,Musician Nanarin\0	0
1	364	1	a,Jovial Accordion\0	a,Barbado's Request\0	a,Barbado explains that he has long been an admirer of Swan's music and his fondest wish is to someday play a duet with him. Swan has not responded to his invitation, and Barbado has gotten the impression that Swan is avoiding him. Barbado asks you to visit Swan on his behalf.\0	0															0															18378.00000000	145052.00000000	-3074.00000000	15	0	2	a,Bard Swan\0	0
1	364	2	a,Jovial Accordion\0	a,Swan's Errand\0	a,You are asked to run an errand for Bard Swan. Obtain a black beer from Jonas's box and deliver it to Trader Sabrin. Obtain a garment from Sonia's box and give it to Guard Xaber.\0	0															0															0.00000000	0.00000000	0.00000000	15	0	2	a,	1
1	364	3	a,Jovial Accordion\0	a,Consent to an Ensemble\0	a,Troubadour Swan has agreed to perform in an ensemble. Relay this news to Barbado.\0	0															0															20175.00000000	145480.00000000	-3114.00000000	15	0	2	a,Musician Barbado\0	0
1	348	1	a,An Arrogant Search\0	a,The Search Begins\0	a,A mysterious, swirling vortex over the tower of an ancient king.\0	0															0															0.00000000	0.00000000	0.00000000	60	75	2	a,Entrance to the Giants Cave\0	1
1	348	2	a,An Arrogant Search\0	a,Hunt of Lesser Giants\0	a,Magister Hanellin asks that you go to the Giants Cave, defeat a lesser giant elder or a lesser giant mage and bring back the Titan's powerstone.\0	1	4287														1	1														184358.00000000	58847.00000000	-7243.00000000	60	75	2	a,Entrance to the Giants Cave\0	1
1	348	3	a,An Arrogant Search\0	a,Find Companions\0	a,Learning of your wish to work with your companions, Magister Hanellin gives you three flowers and orders you to distribute them to each of your companions and then come back to her.\0	0															0															0.00000000	0.00000000	0.00000000	60	75	2	a,	1
1	348	4	a,An Arrogant Search\0	a,Search by Yourself\0	a,You have decided to work alone.\0	0															0															0.00000000	0.00000000	0.00000000	60	75	2	a,	1
1	348	5	a,An Arrogant Search\0	a,Three Sacred Relics\0	a,Magister Hanelin asks that you meet with Claudia Athebaldt in Aden Castle Town, Martien in Giran Castle Town and Magister Harne in Dark Elven Village. At each meeting you will be given the location of an ark containing a sacred relic. They will mark on the map the location of each ark with a red flag. Once you find and retrieve a sacred relic, the red mark will disappear. Now, go and collect the three sacred relics. (If a flag disappears before you find a sacred relic, return to the person who marked its location on the map and make your inquiry again. The flag will reappear). If anything gets in your way, kill it and get the sacred relics.\0	3	4397	4398	4399												3	1	1	1												0.00000000	0.00000000	0.00000000	60	75	2	a,	1
1	348	6	a,An Arrogant Search\0	a,Owner of the White Flower\0	a,Upon receiving the white flower Magister Hanellin gives you a letter and asks you to take it to Magister Harne in Dark Elven Village.\0	0															0															10344.00000000	14445.00000000	-4242.00000000	60	75	2	a,Magister Harne\0	0
1	348	7	a,An Arrogant Search\0	a,Owner of the Red Flower\0	a,Upon receiving the red flower Magister Hanellin gives you a letter and asks you to take it to Claudia Athebaldt in Aden Castle Town.\0	0															0															148700.00000000	16834.00000000	-1559.00000000	60	75	2	a,Claudia Athebalt\0	0
1	348	8	a,An Arrogant Search\0	a,Owner of the Yellow Flower\0	a,Upon receiving the yellow flower Magister Hanellin gives you a letter and asks that you take it to Martien in Giran Castle Town.\0	0															0															84274.00000000	143740.00000000	-3403.00000000	60	75	2	a,Martien\0	0
1	348	9	a,An Arrogant Search\0	a,In Search of Sacred Arks\0	a,Claudia Athebaldt explains that although she possesses the sacred chest she cannot open it, as it is being guarded by an angel. She requests that you kill the angel. Kill the ark guardian Elberoth.\0	0															0															181472.00000000	7158.00000000	-2725.00000000	60	75	2	a,Sacred Ark\0	1
1	348	10	a,An Arrogant Search\0	a,Locked Sacred Ark\0	a,The sacred ark is locked. While examining the lock you are attacked by the ark guardian Elberoth.\0	0															0															0.00000000	0.00000000	0.00000000	60	75	2	a,	1
1	348	11	a,An Arrogant Search\0	a,Key of Sacred Ark\0	a,You have defeated Elberoth and retrieved the key to the sacred ark. Open it.\0	0															0															181472.00000000	7158.00000000	-2725.00000000	60	75	2	a,Sacred Ark\0	1
1	348	12	a,An Arrogant Search\0	a,Book of Saint\0	a,You have unlocked the sacred ark and taken possession of the "Book of Saint". Gather up all three sacred relics and take them to Magister Hanellin in Aden Castle Town.\0	0															0															0.00000000	0.00000000	0.00000000	60	75	2	a,	1
1	348	13	a,An Arrogant Search\0	a,In Search of Sacred Arks\0	a,Martien explains that although the sacred ark has been located, it is being guarded by a werewolf wearing armor and cannot be opened. He requests that you destroy the ark guardian Shadowfang located near Tanor Canyon southwest of Giran Castle Town. Monster to hunt: ark guardian Shadowfang.\0	0															0															50693.00000000	158674.00000000	376.00000000	60	75	2	a,Sacred Ark\0	1
1	348	14	a,An Arrogant Search\0	a,Locked Sacred Ark\0	a,The sacred ark is locked. As you are examining the lock, Shadowfang suddenly appears in front of you.\0	0															0															0.00000000	0.00000000	0.00000000	60	75	2	a,	1
1	348	15	a,An Arrogant Search\0	a,Key of Sacred Ark\0	a,You have slain Shadowfang and taken the key tp the ark from him. Open it.\0	0															0															50693.00000000	158674.00000000	376.00000000	60	75	2	a,Sacred Ark\0	1
1	348	16	a,An Arrogant Search\0	a,Bough of Saint\0	a,You've opened the ark and acquired the bough of saint. Gather up all three sacred relics and take them to Magister Hanellin in Aden Castle Town.\0	0															0															0.00000000	0.00000000	0.00000000	60	75	2	a,	1
1	348	17	a,An Arrogant Search\0	a,In Search of a Sacred Ark\0	a,Magister Harne asks that you find a sacred ark hidden in the western Misty Mountains.\0	0															0															2908.00000000	44128.00000000	-2712.00000000	60	75	2	a,???\0	1
1	348	18	a,An Arrogant Search\0	a,Corpse of the Guardian of the Sacred Ark\0	a,While examining the corpse of the ark guardian, an angel killer appears and claims that he killed the guardian.\0	0															0															0.00000000	0.00000000	0.00000000	60	75	2	a,	1
1	348	19	a,An Arrogant Search\0	a,Key of Sacred Ark\0	a,The angel killer tells you about a key hidden on the corpse of the guardian of the ark, and then disappears. Search the corpse for the key and open the sacred ark.\0	0															0															-418.00000000	44174.00000000	-3568.00000000	60	75	2	a,Sacred Ark\0	1
1	348	20	a,An Arrogant Search\0	a,Blood of Saint\0	a,You have unlocked the ark and acquired the blood of saint. Gather up all three sacred relics and take them to Magister Hanellin in Aden Castle Town.\0	0															0															0.00000000	0.00000000	0.00000000	60	75	2	a,	1
1	348	21	a,An Arrogant Search\0	a,Magister Hanelin\0	a,You have obtained all three sacred relics. Go to Magister Hanellin in Aden Castle Town and ask her how to activate the angelic vortex.\0	0															0															144096.00000000	23584.00000000	-2117.00000000	60	75	2	a,Magister Hanelin\0	0
1	348	22	a,An Arrogant Search\0	a,The time for investigation has come!\0	a,You've obtained the three sacred relics and given them to Magister Hanelin. She says she needs time to investigate and asks you to go to a grocery store and buy five antidotes and a greater healing potion for her.\0	2	1831	1061													2	5	1													144096.00000000	23584.00000000	-2117.00000000	60	75	2	a,Magister Hanelin\0	0
1	348	23	a,An Arrogant Search\0	a,White Fabric\0	a,Magister Hanellin gives you three pieces of cloth, asks that you distribute them among your companions and then return to her.\0	0															0															0.00000000	0.00000000	0.00000000	60	75	2	a,	1
1	348	24	a,An Arrogant Search\0	a,Blooded Fabric\0	a,Magister Hanellin asks that you dip the cloths in the blood of a platinum overlord or a platinum shaman.\0	1	4295														1	1														121168.00000000	15968.00000000	-4993.00000000	60	75	2	a,Tower of Insolence\0	1
1	348	25	a,An Arrogant Search\0	a,Blooded Fabric\0	a,Magister Hanellin promises to tell you a secret after you have dipped the cloths in the blood of a platinum overlord or platinum shaman.\0	1	4295														1	1														121168.00000000	15968.00000000	-4993.00000000	60	75	2	a,Tower of Insolence\0	1
